Name:              |UserName:            |Year:       |Grade:       |Hash: 
Bette-ann          |bgramernx            |3           |8.85         |497cd197af8548489cd3a7175786883e724dbd8b2f494804ad7f31384b75fc27
Daniel             |dedworthyr2          |3           |8.85         |4cf4fe9059e0fa844b137720967059a6ccab2757636385f136639384111fba73
Any                |acampaht             |3           |8.87         |96d3290e2068eb2a4f9f3b7c21f3383120755527a7fbdb2d579a8a24a8448872
Eamon              |ecuppleditchfq       |3           |8.88         |fab545c9d6b24d9db304570299b5c02788e032b880e8c82b402fb424aa057c60
Alisha             |akeohanemd           |3           |8.88         |3cb47939c43829edab50f64583c1b66dd72b15f73d42ac291aa88e1e5f17ad67
Skyler             |saveriesgi           |3           |8.89         |27d205c2419b99abf1d1a6a5a94a5403b5b8b67a8f03d121f5edf568486e9630
Reggis             |rmynottl9            |3           |8.9          |633afbdf7d8b748216a8e71aad73a6fc9454a1636c187591b197ab9f2d60883a
Doralynne          |dsuarezm5            |3           |8.91         |275562b05483badb92215186ea4454d965b1a6c36df954814df26c51b0522e81
Hagan              |hgrinsdale3x         |3           |8.92         |cf1a45cdf8f2f62b7751b87d74a44aeeabb726b70354b1a089b5f595303d2334
Ettie              |efelderermc          |3           |8.93         |28f78481c215bca676c685c9709d4f7f69493977f1064eb1d6ba58d48a8c0310
Cortie             |chawkshawon          |3           |8.94         |e44b47564ec4fc79340ad098dc50662974092748133679c347ebfe39aa9c24e6
Thain              |tkornilovdk          |3           |8.95         |e9421b9ab6b40ea4d2af6042aa5850508cc30a14aabf6daf5de3de04a6813d9d
Marybelle          |manthoindi           |3           |8.95         |ef360494c433c9daad5fd01ec34928183a57b9b2da3706710efd9ba400b3eb5d
Marjy              |mcarillo77           |3           |8.96         |e2543ccd7500a2d8235a0d69f5b3999d263446a8457051a6be33758b364b28c5
Vasily             |vallabarton8c        |3           |8.98         |42d0bfb0d9fd4a6f02f18b6644bee7f13b00e45522cd0b3c585943c6452ce078
Jacob              |jtow64               |3           |8.98         |3513f63f97984888d8fbc5d11fc7581e28f088d30dc500ed7fd5e7a0e47f36ed
Luisa              |lsivyourpc           |3           |8.98         |d7faf808986ef0a5f08b2f6da6f40bd087d42b3e29f60dea0966adebe2cf03ce
Gretna             |gioselevhw           |3           |9            |f0c062dd459f51f294bf5839b2a4fd7591a4e211d616cf2a32c59d3f8fd7026c
Charis             |cfrowendw            |3           |9.04         |f26f41fa8fa770b97979c011ffa4cb389efdaa83ea3a535ce7ff504124d22338
Warde              |wgreenroadmf         |3           |9.04         |7466d5060340c077eaabac96eb197c3f1731f3b99c041580530c71031c60b843
Costa              |crodgersonr          |3           |9.05         |6745d248354bc1d01a056b4426f245693822813e17a16ddda35091221f14b89e
Nolana             |nfudge8o             |3           |9.08         |a910fd8735f0e559ce6f4a16076611b16fb487dfb849b43fcc9fe9fa9b77189d
Glenine            |ggatissl7            |3           |9.1          |e30562b507649310457d358dbd12eb0ecad8b9a4fa6ac6cd0ad4942d8e336243
Burgess            |bkearnsed            |3           |9.14         |45d3716a3677d6e77755cae6d6ef0a28ededa8d40759279fa0ef5e2f21b3a066
Adolphe            |arotteryb0           |3           |9.15         |60aacd3012a1606fc0c3d2ce5619f8bc95635bb09d112f9870b4a3b51a47d70b
Ettie              |ewalpoleod           |3           |9.15         |051bee04f01a1960a3be705a8e57490dbaaf0030ecc5fd5ef3afaccde0113bb7
Dorrie             |dokeenan3b           |3           |9.16         |6531c348adac59e457b78a1c955172716a362db8db38c90c62fb9046315f5302
Olag               |obellardgz           |3           |9.17         |1fe069fc10c7ca86661d760a8c089ec72c194adc99fac11d1d6256fcfae25c1b
Jo-anne            |jeichelerb6          |3           |9.17         |51e103fe38c14914b9165a18c043c95445b2f0cecc4cc3a18675f418ad93c999
Enoch              |ewhitticks2g         |3           |9.18         |49d2e9a5dac526151ad75ed56f2228dd822482f67cf7f7a91028d3101188377c
Thoma              |tvoyce5d             |3           |9.25         |035fa222e9bb063288d7218ebfb1b723c3781700573dc14ab1fc7b0b43d34d0c
Jeanie             |jdeernesspk          |3           |9.28         |0b690201a1a7709e61f474c68c560a58be6aad1ad689845d11cc8fce5092b8e5
Hans               |hmatushevitzp9       |3           |9.28         |9d9fe2878db8cdfbf67d4572e1c1e0642defd4e40d74428b7b4d2befa8c091c3
Dru                |dfilchakov4j         |3           |9.31         |1ce5a96246b909b2cac0c1e7bd9c34f2fd4e741ee4ef9f78efaf96d0ea830de1
Brant              |bkrookn2             |3           |9.33         |fb68a66c3286b211e62239b19f6626f00f0f5c4406b50b71a4467434fcfe5e85
Arron              |askinglem8           |3           |9.33         |41477a4e7c38e021a0ddf5ead3e4bb845d8543d13aa08db172a995b5cac4ec05
Filmore            |fsouthamfd           |3           |9.34         |8af30a628bc4d8f796d285a6e8f78de78a4cfefd3bad74eaf2bfde2c260dff92
Woodie             |whaltonp             |3           |9.37         |33df0ab70b45177f696a69440405c85a54f4661b3e3509451ff2b2599a32bef3
Goldina            |gdorbinfl            |3           |9.39         |6b38730b4a888a77a08c022d8b95318a542aa269254dca5164906822f4a3e5ec
Maurizia           |mdunsff              |3           |9.39         |eb7db300ad4bb62101e6121679611622e9554692c39d4108bfc594924d1463c5
Charita            |cboullenmh           |3           |9.39         |56db564a73e34e93aab61a6bd28963a1f6f40bed84bdb17b3121044acd0b05e1
Jorie              |jmccutheondh         |3           |9.41         |21dae195139ef783a56cf0407e774a8689952edecabe6b30858695893eeaaf03
Goddard            |ginnerstone13        |3           |9.47         |89f91ccb4e4c03d69fbd24c459b92c1868df0b4455ce40dc984d5b9dca8394d7
Adina              |amcevillycg          |3           |9.47         |bfba5bd1618011c9bc54bbe7c1d6204e0db5c8b6c897380e78fba0df4099787a
Lian               |lrochelle33          |3           |9.48         |600f29c2877dcbe5e225b37fa9adfb80410b8c92b967622462e065bc2ef05fcb
Erika              |egiorgioneds         |3           |9.49         |4058bc01277d44d95ed103c026f1c8db7018e7260a129d59df3e7bbf9c0fa12e
Cazzie             |crijkeseisfg         |3           |9.5          |a14e4eaaba696a2381981ac1e0b2eede2b37f117f00ab91490023d9d5643b149
Ashlin             |amarietra            |3           |9.51         |b9f61f7de569a76596c5081296cb03e6b7a5fb5c9451d7810571c6894e2d0f7c
Marita             |menricr7             |3           |9.51         |239d6e68db13f4f3c039219b4f6e47c74ac17ae2a23b2bda27c442a400eff37d
Emeline            |esnellko             |3           |9.52         |3b728550cff7acf22a5f0e58da1c4207dedee20acac2c506664d043c68913709
Reube              |rscimone2v           |3           |9.54         |fe4fc2c3911d6afcd010edab6ea5caaa0e76fe1a2ba52fdfd8d2dca874b099ae
Giacomo            |glinnittay           |3           |9.55         |76bdd8287c331d97616d4172efe8e6f7f96f2c748fb8f8289392eb1dc8251f8d
Betta              |bkirwanha            |3           |9.55         |408267055778287bd573870b9ad20c8d4b3f06ea093092cd6e4353b01ec07177
Kelbee             |ktracyk              |3           |9.58         |e7652961f80d4492549442d0b70eca368d3e3f1890ab6e1ffe7315d0d30b91c8
Daphne             |dyesichev4m          |3           |9.62         |c43cc14b98a67d054ee315a913309bb21132beeb29892a2056d40e225e62bdf4
Siana              |solivettiiy          |3           |9.63         |5cf57886e4e3d52dd1d94a9e6a1cadf395f4439bbcda6c8fb3f789b088c23b02
Jerrome            |jreveley6n           |3           |9.63         |85644019c44e0c1fbaf93e611488e2c487746dd393e2827bc536a37192df44ea
Atlanta            |acrookshankdp        |3           |9.66         |0cbb207955e2769eaeb396efcd121c7e55ceb4b5c03f1de1e6272ba07f19f7be
Ciel               |clugton92            |3           |9.67         |1c995b95fa368ed830815369d9ebe4bdff1e547c6258653f660758393f498bd5
Ulrike             |unell4g              |3           |9.67         |6e3d73a3eabb8b5fcb129881dcab1155a890d391ca11fe02e23b0801f2b959f2
Horst              |htabnerrb            |3           |9.69         |1c6ed248d9d9d052e91eb76b81790c167e895de7f9f7a961de22368d29084301
Phillis            |parnaldqw            |3           |9.71         |ad57c251712a14d8e1e1d8cd0b9c1ab07883f4db4fb0613a8135e1fc9f9a26b0
Wenonah            |wgietznz             |3           |9.72         |cb40d7b8c74c45d2ea053f2f32118fd2acda2a2bcecad53b6ef73206b4c37eb2
Chloette           |csterlandh4          |3           |9.72         |4bacad45c2f1f7d9434a39db21cb27180e7bf20b10d90931dd265092c4ecec03
Damiano            |dfurzeo2             |3           |9.73         |82ac3b2515356b281ceb056ff65031728927fa105cf9702556efb865349806ff
Anne-marie         |avaszolymz           |3           |9.73         |bbd4fe47275f173947bb2a1be17c559ea6d25793cd5928a0d6e3b8917bd6b5ac
Aggy               |aaldwicki            |3           |9.74         |d6f97bf69c2937b5b8cd4dcf6b536af41faa51e101892661b7edbbd0b58e9ed6
Farrand            |ftownendbj           |3           |9.74         |d9c8102dbfb92510be69b6b74d550ea949c92f8c80a929fed52fa267d5408814
Mel                |mlochetbb            |3           |9.74         |389c48fed1c1051ed05001c2f8b65f34d1aa29352fa1e3f7ea9974434a735162
Frederico          |fghostik             |3           |9.76         |c811924ac7554861380e45a1ab4edcdef237a1cd50ef58d1ebc5845db0da30c1
Hervey             |hphettis7            |3           |9.77         |e4e7a33171ff607a7f0d7f6b61a6fd6fdead36bc1bfaec761c5cef27b61c214a
Hazel              |hcainey95            |3           |9.78         |83dda47b4f2c7e4fb0ce9f49e9d393dcbd5606d0c1fb59696781313a4097053e
Wildon             |wmixonnh             |3           |9.79         |c3cd7c442f59640447b392f380c725b65ed5b5d9c51bfd6c537138fa9c280bc4
Shirley            |shassentii           |3           |9.8          |cded585297cb1f6e1728d2776d14c7c871d6f1de9a9db87d3772f17c2dc71b07
Georgia            |gsolal8              |3           |9.8          |757b7b41ff3dabb7f3c20448127559eef185b0cf45d6ad90770bb60d075ad9fe
Harwilll           |hfolliott10          |3           |9.81         |dd31f74e480382ec0fb037ccd5ad3efa1a2f5dbe90f0f7bb72925f8d705528ef
Justinn            |jwinks5t             |3           |9.81         |98024f9abffc3766be1ab08143f2faf3945ebb3547dbf06806858a1d76fea682
Max                |mgeorgescugh         |3           |9.82         |f8bdd31a7fc8c02de24a91b763b22425682cefbbc171c32d3d5f38dad1ffd2bb
Laurens            |lzecchiniic4         |3           |9.82         |47f097664f38a07ef17063f49ad9c04bbf7115f2c73c33c0fff4836e6deca85b
Valma              |vsimenonmn           |3           |9.84         |5bb6c9e6140b0c46571403baf4de791d5bbb4dc47f1e6566eeac5361ca8b7937
Blythe             |bdenisovichg0        |3           |9.88         |0c66f991040988af7cb5053dc4a846ea0bc044f56e3000e5eebad6b574c82dc0
Damaris            |dpaige35             |3           |9.88         |1ee7a875a3b968e7ae448f73292a7b73366fc30ab13cd90176dcf597f81998bc
Neille             |ncutbirthep          |3           |9.9          |2548cac1bd9d273cab3b7ee3278e281136e03ba43cdac853e6b7bb0eef33ddf6
Devlen             |dstillert88          |3           |9.91         |7789ad3867b27ff3c7d5a321f54fed15411855bdaf68aacf92f69be937a1c0b7
Alfons             |aconochieob          |3           |9.92         |7b3c82fa2242b032f1d6d1c93e7b85af5d42971ed52c9e5260a3230c76c2bf53
Dame               |dbroady1n            |3           |9.92         |e6d2c554e93379fe15f18cdf13907f18246a8e74582b6898a98583f720d18618
Witty              |wnelthroprh          |3           |9.92         |a5dca80af0122c7302b5526e515864035f23b9d595f85707569a42eb4506442a
Sarita             |scraddye5            |3           |9.93         |c6a9d1a589d24b8aecdd86cca5adb658d6e469bdaf70793feadad644d87a0fce
Matthiew           |mhearnamankq         |3           |9.93         |7e982709df906cc4ee4583ac3eb1b3ff9133693259f7bb330233f77cc1de8f44
Chaddy             |cracer9              |3           |9.94         |6b0844b9295a980345ac8c216ca051e959ff473ecc34eee3b40767f7d1c45351
Whit               |wfumagalloa          |3           |9.95         |20e16e85ac7b2e73a7d8b8200e5103645884666e2aad5a7f86cac136eec0add6
Katy               |khazeldenejr         |3           |9.95         |46d0d5bd17d7cda95bfeba5374f829ea110e7893d995ac26365739595285ef8d
Gayla              |gdarwent3q           |3           |9.96         |306b79a9b41c2742eaa572d9796f4e8ff46eba2b05bc4ae7e74154b7092b58f9
John               |jbaselio4q           |3           |9.98         |51cb38df91df1695807e18147ba47a5efc710c877b248998a45e65a30950a034
Marti              |mwhildiu             |3           |10           |67d8408ce06e7ef01a9bc756dc2ceeabe8ab07fb00f2e7eb1cb8b4712de9cba9
Caty               |craysdalegg          |4           |7.01         |55f074fdab10d75ef08b407dfa83919a5fe3e02fd32ac7f8ede70c172ef78002
Merv               |mamericikn           |4           |7.01         |eea4e7c4828e9d04f1c55f49c960588f674b8871fc8a909f4be6a5c5327163e9
Amos               |aplunket7e           |4           |7.01         |2fb741fac82d247413e1f3e47cccf480fab53f4ffbb6444f6362d5b852ea6548
Heindrick          |hstrobandqc          |4           |7.01         |5b965574031ee5c79e93bb46e58662ef3701802874ddabf7cd1e2ce184265493
Lewiss             |lkillickho           |4           |7.04         |a186b802aa5c8d16272ba33ea61a1a5c5c2cb1282274b9a32c6bf9517fc52932
Benjamin           |bklimkovkh           |4           |7.09         |963fe6b299bb5ec3d4c300b8473c8e90357b57c06458e53612cee4f198d1a45d
Darwin             |dbartosiakf6         |4           |7.11         |6467b02e72d90d3f2c1995e282d217c061739aa72fc30ec21137d5541db56c98
Sidoney            |sstruttny            |4           |7.11         |8014d2c90f8ec4a2607f67cd15132614f3aee2196e3a9cc3562b7399ade380c7
Zena               |zleverton40          |4           |7.13         |8ca5d127a90de7b14d346dab235a04d84847e1f917fa463aa9dbf8f0c81e931a
Krishnah           |kgiovani2x           |4           |7.14         |ca03f81e288b239eca0c544a1453ab028b3498eaa894dac8e5ef31f88b08c16b
Beauregard         |bduhig97             |4           |7.14         |730a41a9db5e877126ab874cb9add58be3211ccec6e1b8e64f0fd251a5ecd813
Corey              |ccallcottfa          |4           |7.15         |1b973818106a0c469f72fb792fcfe9814027e9cb34ec292e480c2088b2823e73
Gretal             |gbastablec9          |4           |7.15         |34ebc5c9b7daf919b12bd05d9c425d9731fecd28612d281887d4b86464477870
Hildy              |hatkinne             |4           |7.16         |02af6ab9567cd5dd8ab806de0bb53445932f4914612cf463d2ae069baaa1af34
Robina             |rashnesspi           |4           |7.16         |09fa5d54ebf9e52a79099257dcf2844080c3541b45ee7627ebd551aa20d5f88c
Maximo             |mcakeslx             |4           |7.2          |f999f71c46301b24bcaa242c41dabddd341a190e95d668020ffba7f366b700dd
Cordelia           |coakebyb             |4           |7.21         |1e23fe245e80b1331cbafb8e4bb0e1f68ddea808c21ed3acf2da4db9fc3f66c1
Carla              |cdangelodn           |4           |7.21         |ad23016190f4985d57d2081f2c35f5a875dccfecc580e0295098b3ec27a44e31
Bab                |bphilippec3          |4           |7.22         |37b5323008f34983b90668b6faa73708e06d3da77e19f4ea68b11d394699b7dc
Shane              |snehlk5              |4           |7.22         |e3b087193fc369eb3654d645a4fb2615d7f558b193f6b7085eda5f67a813a8d2
Walsh              |wdelieukk            |4           |7.24         |ae3d6e1f73cf26ce38f22d697c9cec0e62f26bff38e6e4f3af2f96db77575726
Brewster           |bdunrigenr           |4           |7.28         |dc355ae2474f4feabb8b1f8e415d46f06b0d736d0c745e95731a5df0147d3739
Hobard             |hgodard8m            |4           |7.29         |c7eaf89f47b065c0b1f627146983f338e124e6feabe572657d643d76a2cc2aa3
Mohammed           |mmulvenna3y          |4           |7.3          |7ad56089cae656fda2e47914e60efa50fc8e4d797ea58e488f7837a27535b82a
Yule               |ycaswellri           |4           |7.3          |c924efe2cee19ad02b7d410c9f3e192cdb4a8e66697d4bcdeafc18c87b3356ed
Ivar               |itrillqx             |4           |7.3          |29d3298c1d3fdd769537d298c52b5914816348bbf02ed2fb923896f0d458223d
Raul               |rsiward90            |4           |7.33         |8cd93b5bcad7fe8f864c14769de11d75860e07676d8103ff92c7166d962f174e
Casey              |canshelle0           |4           |7.34         |2597a7c6bc51539a0d9154ccc8b282ccdf9e75d6d79485b0e02fdea893e4f2f6
Park               |pdukeshg             |4           |7.35         |e8ad5cc23cfd403cd3d2a1bfda328bc1fda0aba141a968848a046defaa139062
Gibb               |gleveyq1             |4           |7.36         |fd58c18f65e82bcec71a83ad5665c54ababb02e7ff902eef888921149406a82b
Hannah             |holdnallqy           |4           |7.36         |f8b442cdeb65fda802040652128dea7845379fef082d49ceb38c98cffe08ddeb
Melisenda          |mwingate5s           |4           |7.37         |1b1426f90ba873364ecc9d704a3d3bb687305f22f3080d343d17e68576673b38
Armando            |adelwaterhc          |4           |7.4          |abbb793945eaa73ca5c955eeb6f0576ae8c28191121f9ac1cbd81428e2114f5c
Euell              |edelislegm           |4           |7.41         |c731b350ddfd1efa792dd279980043f95675223f13f3c697d4093a636e95a36c
Lacey              |liskowqk             |4           |7.41         |db6408921b12723d7cd6596fb73a9ac942f99980f6e2e4989e4b8070fe76ba5e
Quincy             |qflacknoedu          |4           |7.43         |7ca44bbf4a2745ea47630ad49759f1c16598320d379ee4c54da4c8f0eb716c99
Eugine             |etinkler1a           |4           |7.44         |274a0dc8dc762e51b4fcad9f29a88faa90b53d9d11d478365d41a215d48cef62
Arman              |alythgoei1           |4           |7.44         |33b181b8ebfa12986ac88e0102dc605c09f35baf4ee521a92db10ebf0e66db1c
Manon              |mmcintoshrf          |4           |7.44         |541d503a802b688eb763b6e0c65223c47774955589e5b4a49b19583c42d7c6c3
Ricky              |rcrowth6l            |4           |7.46         |471fb8522b8798867f374d616ebfec73da863a6437b2ad5e589ba820286a8611
Veronica           |vweiserhs            |4           |7.47         |b56ece6693b19f7cb3b1b25d8d10ad644e6374abace38107ce159ac81afb3a94
Sandy              |sdimond45            |4           |7.49         |5400a31016e6face467fb09db618e019d2fba6e02d8cebbf60eca98cc86c7640
Brock              |bfabbr6              |4           |7.49         |a4963a538ad1650db97015f25937ce8e72118935610b5fcd9ed73b9db26b7471
Langsdon           |lmacdermandj3        |4           |7.53         |b6dc111c94770760bf1830b12c195933315e8433d05d55cef612beb2e7e5fe28
Marci              |mgeanefz             |4           |7.55         |7f6e2a073622256ea8e303b9ad8b7854ab6bf5cbdf52aef7067094ce6233395f
Ariella            |agowling23           |4           |7.55         |5599b05355cabe7632b3bbf4a4b3e7c7770f64e7517c09214c4e2d9447ca33e0
Flin               |ffillaryf            |4           |7.56         |d76edf22687f087267d39cfeb3627b5ae65aa2d56f7501191491d1b46e2b0b50
Min                |mwatford2a           |4           |7.56         |cb8fb4a66db9a5f2864e5d7cc964456bbecba2647c7480a158ed5020fa5a514e
Georgi             |gream5c              |4           |7.56         |d570a6497cd235ca384245d80b8d7f6520a9ca3a5778bae1946d942119548060
Daphne             |dgorstqp             |4           |7.56         |725b337d122ae9af25868f378315e8db2c4d6f67753bb93c3f5bac41af9f89f7
Julie              |jpawnsfordei         |4           |7.61         |b685482c367206db1a1549dfdeb4b358cc3e82decd29aee4781d55d62babe9b7
Ellary             |egauvain8y           |4           |7.63         |ca436c8f73424aebe1a85142781de64d3e26bb6de86e63a38f4250b207a67089
Essy               |etrigwelloq          |4           |7.63         |433b59a7a499c477c394349f56a6a7f5a6370bda6c1c8b8fc2b46a8c97430f72
Abe                |ahalidayn4           |4           |7.64         |e16f3216552f83f8c502dda68c6a7de8f6a17bea6ea901792c0ed3424caf639a
Ninnette           |nbarbischhk          |4           |7.64         |951ad56852243f7cc661d3a9f9912b954a9b63a66798feee283046b6af8950a5
Stewart            |shafner8z            |4           |7.69         |967f7de84d1000e16f4a42fb2f104bd099917d2ef8f4cd318ad047547c6f7b4a
Alikee             |ahales9q             |4           |7.7          |1779455a4869ae39188ead8c7749007bab902dabec9d9538c99828ce36e3fca9
Meredith           |mgosnaynf            |4           |7.7          |728463ed9b7e89d1338a504a2fac114024e194076a94675c3804993de79682c4
Silvie             |sfarnya1             |4           |7.71         |dfd470a6f69fb347c043c30d79f0d3e4a33f7828d312fa81ec962f52cce6e9fd
Allayne            |aginnallyj6          |4           |7.71         |ab3760b561024a57a3b1a5f31fc7691b89ddf6dfd436f1d94596c8b6616cfa73
Brigida            |bfrankowskik1        |4           |7.71         |01b2d38b2298ea35b6cc5f3063cf45ab37b63f2cf9f2254d9d47f3fc0cc96e04
Vita               |vbotham7p            |4           |7.71         |1e13476733ebe15b11df924d247c6fb8e03b3fc68baf67bae0ba477f19a383f5
Janek              |jocuddie1x           |4           |7.72         |6eb87413892d25567691fb295a6dc986d11fdd9d2bbfcb9b525e73d3ae565c17
Reg                |riacovoy             |4           |7.73         |5ef17dc10751c0afe3ea5e9e894296a46f69ea92b9532553a85e0d732d48af28
Madalyn            |mdeanesy5e           |4           |7.73         |ed8a6f3c12eec3714fca8393afae53e7bc35251482d8ba18f2822d2b44df0ec3
Mirella            |mtrowle3l            |4           |7.74         |190e758058b76f3789f1e9207b82322755b463116a1f165a278a58eb49908b18
Garrek             |gdoonican1s          |4           |7.75         |b84a03ae1896cf76b2a24283bb98b2702def6b51c33cad2405820030d8d74505
Murial             |mpattersdf           |4           |7.76         |39050fbd22de5e07520de14ae8ff81745c7e5a15e363a62983079bf5c235b310
Farrell            |fizakqs              |4           |7.76         |9633e79dc243344f706263ef54312e7911724257df8fd417b67d9d4170f00801
Dru                |doneill17            |4           |7.77         |186b1753a1e9ea86a86963fa3ccd22153cd60a99621da15c08c8cc2d8151049f
Timmie             |tceaplenr0           |4           |7.77         |5e3688ff6f6c46af3059063a61299b3a26095597e306e9802f81ebe16bfa44d3
Morton             |mricson3c            |4           |7.78         |3067a2b981f66600aee9603c5f81a2667ee10e46027dff3123ab82a8a8508e01
Lyda               |lcallarga            |4           |7.8          |60b0aa49c23f1892fa1d3e1149c87ff9b8c7a8c4304e5b79940e838ffaee2f29
Winn               |wyurlovl6            |4           |7.8          |4b5bf35fea9b786140e2b0d0ee2f870bade34cc2d29af372a1392c3eb7b2a231
Robbyn             |rmcgurgan38          |4           |7.81         |5ea977f09720d6448e0eefc715a3b5121f682b2d1d50cf50f1aaa57d47e99dc6
Hilde              |hkhalidai            |4           |7.81         |5a4016038a683f67d8ac788fea59760a07c20239f509fc2eec9c7ec86f8d4587
Osborne            |opurchonmi           |4           |7.81         |196b69766fbb2a4db8b97ba9b7bdeb5c901b32873f0933d1e0332c2444769b07
Joell              |jdenisotgs           |4           |7.83         |6a4bd52c6024654d6dbd5c634c3874d912fb89331a6fc35daff70839de6de11d
Jaquith            |jgoodayleje          |4           |7.83         |c4c3c274c25a5b2ffcd906f9c45c769299e39810e52c334a03dba0d7f63953fd
Carlin             |cvanderkruyskd       |4           |7.88         |1b846616302a61d342d0a83c5629d3f49ab7ddb7a15716600feb85af1853360d
Welbie             |wmacfadzean98        |4           |7.89         |2dbacc2359acb72773040c05e46df50edf185a3e796ba5f4a5e3c6966519fdee
Adriano            |abygravesqn          |4           |7.89         |6eb5a6c09cc3bcc4d94218f5dd10d353107c600d9d77b1dd9e31528675b03c18
Solomon            |sjeanninhd           |4           |7.9          |8fffb9e66ab29ed536900d0d139a54ac10d59fab25610e05f1e013d117502196
Edy                |eniblett2f           |4           |7.91         |40d8e7a3164b935d041452f0bbf11a1e3b75423014884917c2413cd8b83bc607
Hans               |hstrut9i             |4           |7.92         |81e6b21811721e761f3aaa4b72654c45f15a4aee491a312cd24430da7a106d0a
Burch              |bcranmor8j           |4           |7.94         |6e2e1e4e976a9a89766502536bb133da7d16c53baff47f9bd42ed0ecc6cba365
Pattin             |pgregr1j             |4           |7.94         |b96047fc2e20e65645791e0745420d3096a15f42683862e20340b6ce6baeed80
Joby               |jbedwardjm           |4           |7.95         |c5f90fc673dfa94b68207db3e9c1b23d4fe480cda343ae00b0050e1ff5da04f0
Darius             |ddunbobinqh          |4           |7.95         |b4125dbed923a65e9f2faef54d9378150d63b6499f475c63d044bc1cadd043f4
Nesta              |ncrotty26            |4           |7.97         |d1e671e50a7860647a850e8e1e3d3a53c77cc125c79963aabcb1f0091ede89d1
Joya               |jcockhillbp          |4           |7.97         |cf8659bc513597cda7f19996686062c5e12ca71bb59de51d6b0fd4059439f590
Byram              |breyqb               |4           |7.97         |a322a18bb026164066c64f9cc4cfcef470ecdec3675545da7627008b42fc849c
Deanne             |dgoomes7x            |4           |8.03         |4514b39d2648f917c61e1a8af9e282d2e2e635f2e2e0a4a0e8f60cbccfc9c27b
Ric                |rblackburneml        |4           |8.05         |debfd4fa41e1905d7ca1e0d3df92987fa17504772967786694af01fc2e735f39
Florentia          |fbroomero            |4           |8.1          |6d6100fe57c1f3bb7e67221b0b6fef65e976943a9136cb5635b5a97d88f68cbe
Silvan             |sbandierajg          |4           |8.1          |aac4eb5d4478f56eba58a63741a1006d4b5ba551eb7442220d13a6e7338cd928
Luigi              |ltozerbw             |4           |8.11         |94b3e3308a1a2911cafeee8c9c4af3b698a105d4274228878840e69d2349cf22
Karoly             |kalvarezmu           |4           |8.11         |52ef82c2b45901a4677da2536ab049a86d37f02f2721613e27ce36865772d2db
Tomkin             |telderidgefr         |4           |8.12         |0b9862e5a88f16a520e74316aa55731bd986c2deb5d145d6c8116fed8f4ccebc
Artemus            |adinan39             |4           |8.12         |d40253c9e7923be57f70c25428decee0ad515cf44836bd636f482c9dc7ae4cf9
Templeton          |ttabernerit          |4           |8.12         |c9cfaad6425c3d1f564c343430dbe70d2515fbba530501c96a05ecb6ab0bdc59
Clarey             |ckiendlcm            |4           |8.17         |4b8e9d5d90eee699bf0b027eac9175fa968bc0212df686d904db8d0a894a0a95
Abagail            |ahinchon49           |4           |8.17         |3ae10816491dfbb32d3a6b7fa7ae83599d310623955138b570e9362465a612bc
Scarlett           |spirazzi6i           |4           |8.2          |609921a5cc8f11865ddbd8fad43314efc3d050a73dba000d52d021c3cf007b9c
Tully              |tmort6y              |4           |8.22         |3adb0198e3919cc4f229f15c1cfe2d30276abe07223c277199ce777bda26aaca
Nathan             |nmarcoco             |4           |8.25         |7bd722455770dbdd8812ee48f4e5b1b53c787133ffcb14515752a3ef6e827892
Goddard            |ghovellh3            |4           |8.28         |41e3ccb8726322113e8ef8867e19c2ef8339c01a57fcbcb46872e4afd11b8bde
Shannan            |sgantzere2           |4           |8.29         |539314ca3f3919ca0314032658ea3428834d197e62f155ea6db76995b00f288f
Haley              |hjoydl               |4           |8.3          |a261557df4744fb019780a71f890d84119f122e8b1fd1f3422369af4bcb0619c
Emmett             |eswidenbank8a        |4           |8.31         |35342a6777777860c7e6e8a331f03f40ce1d3aebeb445c1caa92e35fb01211fd
Maryjo             |mgudgeonqg           |4           |8.31         |3f7f066d1f5ef275c5c017c233bc23f1198286c5dcc2f742e2110bfe7a74f5b1
Leonid             |lstroveraj           |4           |8.34         |11421128176fb6dc57e62be06d04222c7712f30e66dbda0df9313b5b7b808228
Kayne              |kfilipic62           |4           |8.34         |211278ce429c334d907b083d9e18c71ea5b104b6ba8f225ec83279750e8691a3
Violet             |vgorriesp6           |4           |8.34         |808e7b7cb297a32711a44e96ed492e378f01c847f24b3367c3427dfa0fbc96b5
Der                |dbarryqt             |4           |8.35         |aebcc8da72f21312cfccc8dcc00e6baaa3fce74ab2a5ab46b90e2d68f40cf5ed
Sherye             |sbourgourd5w         |4           |8.37         |47af86a8449c747ca4db497561aa678a38792de377ca5c7170ae043b7f9dad7e
Delaney            |dsemarkeol           |4           |8.37         |8c7e1173af0ca22a7d6f8af9a05801f45190c88119000428edbd1fdb2a0cb5de
Mehetabel          |mdobrovolskidc       |4           |8.38         |e5c375e366a133f4d1d6c1228b1d56c908ea9646c0308a9cab6c4250ee2956e9
Jana               |jbadby51             |4           |8.38         |d3270bae5b7cfbf697a3908c813ede0798e2b70a3e107c044eaa669801bef985
Nial               |nlenzfk              |4           |8.39         |32a4d757d66309f015d3a8e12863775157308fac5d79d0480fce1f550df0f6b8
