Name         |UserName          |Gender  |Year |Grade |Hash
Holly        |hkellettbd        |Male    |3    |8.35  |7f7324b5b02ad84e9f33f15ecfbeb06b282830838e12ea72757462f14bf11b9f
Bob          |bkeattch5b        |Male    |3    |8.35  |895fe79e15de6ff6b30e58b8e890416691fb987d07ace03569a05d0c1c1ac284
Masha        |mbynertoc         |Female  |3    |8.37  |e80f4d040b96e68049d9a31c1540640eb871e8b4bffa81c13a9cbc0cd14e3a3e
Kahlil       |ktitlow7i         |Male    |3    |8.37  |2513d1eac609efe0a4dd44dbcac63fc9bad858996a8018efa4bba9b9d45e0c83
Avigdor      |amatejhm          |Male    |3    |8.42  |7818cf8871ca8b9dd320bd3efbf795e3d66cd40287b666db79639b8f03b8b1fd
Emmet        |evictorb4         |Male    |3    |8.42  |7b0a160a04250c33ea27a6f0840b871bd0b9029be07c9ca28b638967632657d4
Weylin       |wbeabyld          |Male    |3    |8.43  |4c74225531ff2a3bdff331e2565ce5b39fccb0fcd3539d8636cdba0b90de739a
Ransom       |rhavelin3k        |Male    |3    |8.45  |500d5990cf29086c62fabaeea2cb716657fa57038ca1e26f10c03a7a410dc0c9
Shanon       |sgibbing2         |Female  |3    |8.47  |ea28797078d5705bfcd369471c25e733f821c78695df3244e293fd736ee0faef
Gram         |gdingwallh6       |Male    |3    |8.47  |098fdcf9ebdb246a0794b9e659e769171924ff29e063d13f25881c9b6f581feb
Sax          |swinward3v        |Male    |3    |8.47  |b3f22a916532d127f5d22b8fde67648bc1173377aa46bdb5ba5d4ee8ba9237bd
Yevette      |yogormley6b       |Female  |3    |8.49  |daeed1de910d37a815ba6a79c447c9e45d0555c308abbd18d8c88e81aa00af0c
Michele      |mpfeiferb5        |Male    |3    |8.5   |10470a8bd7e77295cc5577feca35adf615c8f364ec39581680c244259f33bb58
Corinne      |cramehf           |Female  |3    |8.51  |521042cd783569fe34c2c8bd83ab01a6be5e522d9224171ca4ebd154e1145cfd
Salomon      |skordt19          |Male    |3    |8.51  |4778a63dc55b077862d3eb6df60d7660d005aec623ef8bb301d7dffe1376e958
Sterne       |svedeniktovb3     |Male    |3    |8.53  |90268be61d6d328312b4186ab83a584faf6545628037ff6bff2161c294278ae9
Ashton       |aambrosetti83     |Male    |3    |8.53  |1149e37b58af4da5f5611411421b2b98765cf7694b170a2000a69be62bb7e9e1
Kayley       |kgianiello1d      |Female  |3    |8.53  |bb3f47135a6b25e631663c255f6c9327292c8def66d637958fa5ce717a0d6668
Cazzie       |cholganft         |Male    |3    |8.54  |060928aacd0545fbe27acc342c70b81f1fb49a53e9ba9239e3cab36f4e95ab02
Cecilio      |cdrynan9z         |Male    |3    |8.56  |bad3d69a9b2a1c52556b428b4483fbcc3511136ed8f7bf99050a4afcd1b86b78
Tatiania     |tkobsch80         |Female  |3    |8.56  |a926a4805b04ac189feec681f0dd2e7abc4a9e3a1a687593a1b533600dd2d1cb
Adelina      |apursehouse8e     |Female  |3    |8.57  |9b8821543b4683187f0ff3657beb2a1f278f7493331dfdccf34428ba3e180ea2
Lindy        |lcocksedge7r      |Female  |3    |8.57  |df0994e0c3692e6359b88e3d26413c3da89b945ffe162d33afb09942a42399e2
Grete        |gharveyef         |Female  |3    |8.6   |e9cb673caa43fa694dbdc63d58701cb2ba8fd39b7d922002c3e5d24cdc14adc2
Elvina       |eballsbv          |Female  |3    |8.6   |ec33bddc145394b96db116a0295ab6833cc37e3508574d0d209ac791fdaab2cb
Janina       |jjurczik8w        |Female  |3    |8.6   |65276bd2637eb2557f52a706b34048635707402ff5f3ce8a8325f20c382a4e75
Claus        |cperocci91        |Male    |3    |8.66  |4f57185c6ed9d00a4580a2e06f23c4ba95b26885abb33c2a783a2f6b0eeb6e86
Delinda      |dpanas3z          |Female  |3    |8.67  |b544f1509a6913a716e5d700a267aed138e63cd2e9a735f2ee67cad5b6ba0906
Danny        |dcheal4x          |Male    |3    |8.72  |77331acff3004f17e03087208a1f48f3ac2be953b0408355b29ae70489ea9fd4
Tonnie       |tpyner8           |Male    |3    |8.73  |a0bdddb1ee38ecc04c30ff24fd6e411d0c689c054ba5c3b6ad3de71f2c221be7
Jasper       |jdoulton14        |Male    |3    |8.75  |fde508e452c75bf2e71cd7152d68fa22b6458e979ba329b30a1758ba19c8841a
Novelia      |nivanitsa6m       |Female  |3    |8.81  |aba1ed24c078a48f31961c14079451b7d63d5d89f7bd0faef87456c286294166
Aguste       |amasterton4p      |Male    |3    |8.81  |3f7216a4cbd619adaa8982cc5fdcf0ef2789ea22eaea1a6e744928d01d8d8020
Corbin       |cnewstead5x       |Male    |3    |8.84  |d040a671fc363476ed8db877d21db34835d3054e8c17a3c62a2314282f522bb7
Bette-ann    |bgramernx         |Female  |3    |8.85  |d72478fb2a827d8abd0a1bef48b97d3ffc6b8269ba02b6171aee3a4b71b424de
Daniel       |dedworthyr2       |Male    |3    |8.85  |435e33b27394a2dd65861c8f2813d557db70a361ea31de152674f59b0b17ad2d
Any          |acampaht          |Male    |3    |8.87  |f29be27576f71a4cb4942ae8bb96efbc2d03e238e8739b231d47c73c4682bdee
Eamon        |ecuppleditchfq    |Male    |3    |8.88  |e9c595b57fbafc2c2ec02f01849d6f644ae6289b6b9da691aaa329bfffc793ab
Alisha       |akeohanemd        |Female  |3    |8.88  |e621f3d2f57c311006554923c1ca5924ee0a6b7597ba4b3ce6a6e59039c07f7b
Skyler       |saveriesgi        |Male    |3    |8.89  |613636e799d4257950247d529442ea817b2c15e605d89b35f3d2e541ae5ff57d
Reggis       |rmynottl9         |Male    |3    |8.9   |e2d1c8e4291a52829c8c4cf82d84117c708f559c94c796478b62edd7eb4b16ed
Doralynne    |dsuarezm5         |Female  |3    |8.91  |98d5e5cc158c40d47745a9158ba64b55aac7a36de2095a1509bb40cd0d26469f
Hagan        |hgrinsdale3x      |Male    |3    |8.92  |7a039b13be1b1068b6802c29153517a2d3b27c40348d41a274b0bd0146b6aa66
Ettie        |efelderermc       |Female  |3    |8.93  |55991a929c7f57ccfaed7701ce87df18019e4da3513b75dd20dcb60418206703
Cortie       |chawkshawon       |Male    |3    |8.94  |67eebe3e11a12544fc5117505c9643e79e0585a6162107e8ac61cabf9dc7e7c8
Thain        |tkornilovdk       |Male    |3    |8.95  |eccb2059610a8424ac422faf74ca59f9ee54f5ab6d49ae11d1ad5d1ad5632ee1
Marybelle    |manthoindi        |Female  |3    |8.95  |3d3c6e61a98eaa1012414e7bf9facd764ef01a08075823e37e0e4a079be3c875
Marjy        |mcarillo77        |Female  |3    |8.96  |6c2a50e6db3a24d0961739a2f64e196e95b7ae0f5b534301a923eb23f0f1134f
Luisa        |lsivyourpc        |Female  |3    |8.98  |99b92a009a30dedaa356390a9010d1475dc2953f51d052a3aeb154c1ce379e2a
Vasily       |vallabarton8c     |Male    |3    |8.98  |f38ab8d6e8e96dc007ff683510be0deab64c7779e9f3f1c705af12bf80d35570
Jacob        |jtow64            |Male    |3    |8.98  |faf3ef84ca8d94207e823bd1c800d0d7f3a8b70945946515e01a74de203eb543
Gretna       |gioselevhw        |Female  |3    |9     |71834547faac279780e1dd067a129eb099d87c54e5a92ad447bb4760a09be402
Warde        |wgreenroadmf      |Male    |3    |9.04  |daaefa95975d145c7e9f72dc74f01c59bdc8630265681e31a943dcbc7989e0e5
Charis       |cfrowendw         |Female  |3    |9.04  |fac802543a3f78a050fc97cc3591a0c9684160fc17a6fad00c2e3a90c1d82060
Costa        |crodgersonr       |Male    |3    |9.05  |948166df5bf842fdf3ecb8462d626494ee0bd466f875fb09f3b1eae60ca17d0e
Nolana       |nfudge8o          |Female  |3    |9.08  |ce1991c37b4b87c51174992dd4836c188f0acddef1b3e917a3648afbc9e24fd1
Glenine      |ggatissl7         |Female  |3    |9.1   |a405c51dc0515f3a3345c0df9a972ec0653ba16639c28f9139e5c7d0807993d0
Burgess      |bkearnsed         |Male    |3    |9.14  |ea476acc41f7c8604ef1810bc7ba07786e284663fac68f8b193efd19d489dd7e
Ettie        |ewalpoleod        |Female  |3    |9.15  |b8cd7806f4d12c23d690b491873ef89932e78b97fa1c20289229a63686567345
Adolphe      |arotteryb0        |Male    |3    |9.15  |4497d914dd2ec1bf52cf787155ce4282fdfb211ba80bac2724a08252979da92f
Dorrie       |dokeenan3b        |Female  |3    |9.16  |2bc4f9b1e94ed070d9c4ef043606c3c8f3c04ff15643574f1ffbbe6148078a0b
Olag         |obellardgz        |Male    |3    |9.17  |8f5f6a6ee92f9c1daf2fd72fcbd37a58979ce0c57e37724accaac8b74303b4de
Jo-anne      |jeichelerb6       |Female  |3    |9.17  |79eac19437ac9f37d8ce493726bd81dd30cae4b32d863c6d7e40779f4126447d
Enoch        |ewhitticks2g      |Male    |3    |9.18  |23849b80320eb5678f8281a4cba29c99caa72691e0bfcac0ee5864ae41185b42
Thoma        |tvoyce5d          |Male    |3    |9.25  |940b2f0b71acc60a96ff43fa620035d36d83918eebccc402f7870fb37ff60e65
Hans         |hmatushevitzp9    |Male    |3    |9.28  |1b0c7dc6f8d8a54029ff18391bfd8f442455e4183daf77a47338fa7714f691d3
Jeanie       |jdeernesspk       |Female  |3    |9.28  |664f3398b5234e2070115362ed6023a81aabb74ca16c5bda59b7050417d225bd
Dru          |dfilchakov4j      |Male    |3    |9.31  |964e297b21b9298c5106ac0bb76c6db594979fdeb1e1831f76cc0fe5b5769b06
Arron        |askinglem8        |Male    |3    |9.33  |1a7a45b734fb9a9375d0fa9fd7cef1e620178cfe2e83b0afda0cc893b66f6b67
Brant        |bkrookn2          |Male    |3    |9.33  |1b62d6a6161f0fcaf71f226d63fe2876217f854ef1d4f799cdb8409c37041791
Filmore      |fsouthamfd        |Male    |3    |9.34  |717d99964b70bb32380b2eb74c1171899edf3d6cc091af18b4cc66452e4337f3
Woodie       |whaltonp          |Male    |3    |9.37  |5b62a73f0f360669db5f5383b2d75900cace3c7b667f7e943b321de5ac2e4426
Maurizia     |mdunsff           |Female  |3    |9.39  |f22ae2181d3ddba9a0b559dca3803adee7ae3e97a76cfa6e58fe2a8ff5e54bd5
Goldina      |gdorbinfl         |Female  |3    |9.39  |ae64e732a7da080db7d9486e1622ab688589fcf113b512f792b1723663f2cd10
Charita      |cboullenmh        |Female  |3    |9.39  |14b6c73676138bce63584d815ac01abd5151e21dcb73ed5d5a45d3c11c016860
Jorie        |jmccutheondh      |Female  |3    |9.41  |6cd14911e5e2c2577d4780c29b07aa62b15b756f1ab23143ebcb4a920a0d66f2
Adina        |amcevillycg       |Female  |3    |9.47  |2aa6668a72add77523f07e83a5b519bd2105f6fa75ed4efa0a0261c4f79f48aa
Goddard      |ginnerstone13     |Male    |3    |9.47  |6d211f1d24e7c1f8127a4c9ee43bfa7e1ac7e0f57137ad5a5ca18287e54b1263
Lian         |lrochelle33       |Female  |3    |9.48  |d4387a6c2fd325511ddaeabd0068c916971791b12086ff86393152f4de96943c
Erika        |egiorgioneds      |Female  |3    |9.49  |08cfb649ca2211226a2a32ed427dc3c214709198bf214c3d9a4430ac363a3ff7
Cazzie       |crijkeseisfg      |Male    |3    |9.5   |665055231b3e64a47a3f4148669e39852dcd306c8c431d1e1343cb64a2579529
Marita       |menricr7          |Female  |3    |9.51  |37c13c062312921e53a4e109b96eda50c72f67170ab9e5678ad2fbb8bb6ab0ec
Ashlin       |amarietra         |Male    |3    |9.51  |48f983370e9cb63ef00007c039da332f868f62d0323f73f6188ba72425d85df2
Emeline      |esnellko          |Female  |3    |9.52  |1c9b20fffaa5292abd2065eab2a4ae08417a1f850cc3d64de348ecc8cd908405
Reube        |rscimone2v        |Male    |3    |9.54  |add97f9b5fe3212c27708f5c4c34a76aa82edbe7672020d227f23397b07a6747
Betta        |bkirwanha         |Female  |3    |9.55  |2bf769a15e4eb098b2bc7160e754ed70f96fc4390ba65f4da0ad5cd89b3502d1
Giacomo      |glinnittay        |Male    |3    |9.55  |2e396407ae09c7b77ac663e9aba1bd6d054c78ee6f428914119359e58cad8c20
Kelbee       |ktracyk           |Male    |3    |9.58  |8257326cbf3126e29a8a41027276d8b034e3120d2df8b59ee776a0d8ecdbfdc7
Daphne       |dyesichev4m       |Female  |3    |9.62  |de75b3142c24d98058d6079be0a106919f2b7499c990d066a3ff729234dc72a0
Siana        |solivettiiy       |Female  |3    |9.63  |8b679ef3dc0bfa112eea06f80ad37f7a0043c310176e94fbf9649fd5eb21e25c
Jerrome      |jreveley6n        |Male    |3    |9.63  |392487b5deb7bab1a9fd025205a2b33f6b5ea6a86079f62f0c37a0970a1b0f23
Atlanta      |acrookshankdp     |Female  |3    |9.66  |c2693637de16444d875caf241d171914177c98e7e6821b5806aa54631b6f05fe
Ciel         |clugton92         |Female  |3    |9.67  |81978522d91fe8e40587621e4290b9b5d10161fa9776e2d95e6768dbd7613606
Ulrike       |unell4g           |Female  |3    |9.67  |4df8f0f4eb058fa56360d00ce85a30c8ceb842b7d671a5f48b09a0bd5adad185
Horst        |htabnerrb         |Male    |3    |9.69  |8e5cfe0cbca4a540cfed699911e2091fa11d9cbfc1b5bb3d20e030490e602604
Phillis      |parnaldqw         |Female  |3    |9.71  |64e5337b0a772ded94cb29f1fb650a4cd561741281c43c7fc1b1f4450307d525
Chloette     |csterlandh4       |Female  |3    |9.72  |026b8edd4b96386105a028521cb881c5cd70bf2fa2a5264d6c28773ac7c0e5c4
Wenonah      |wgietznz          |Female  |3    |9.72  |1ad23a23ac9e999b897468a0a5818d508c1112596eeac0b292117da128ad61eb
Anne-marie   |avaszolymz        |Female  |3    |9.73  |913e16b57a458ccaf12a8c5cb760b731342cda9b2add7720360e6ffc28fa2a2c
Damiano      |dfurzeo2          |Male    |3    |9.73  |0b35262f79f3351fb632794b7bfa724d885585fa03b0d224c3070fbe2d5f2ca9
Farrand      |ftownendbj        |Female  |3    |9.74  |970bd4fb25bc24b00c181acbe438b107ce5a3af8baa91b80b4ddc43650cb4dfc
Mel          |mlochetbb         |Male    |3    |9.74  |f402e723f898d7771574609f89d4e74cadbe91c042fb5ae316062982f450e1cc
Aggy         |aaldwicki         |Female  |3    |9.74  |dec89ea49d858e1baa00a3001c4754cb261648fde0926df257fb00c20cd74001
Frederico    |fghostik          |Male    |3    |9.76  |67848efd075b25ac19dc66d850849c997a5a86bc423cc1c0d477d68f512e8f87
Hervey       |hphettis7         |Male    |3    |9.77  |cc7a8b9bec0dd5262f57c5f3ca7a2737f67e1ee4ede86111a5cb6a8c32628f08
Hazel        |hcainey95         |Male    |3    |9.78  |861c75bc6422c010cbe24534bdee81fed6a56cc4c1fefef27d99e7598425141e
Wildon       |wmixonnh          |Male    |3    |9.79  |1b3d7b7b395ff91ef5ed1185863c5a6a45e975fe2480227edf0b03cd9ccc70ba
Shirley      |shassentii        |Female  |3    |9.8   |b49f7a0f2802cd620e9e981b25dc46a49090cc3ebd9af3ffe7081e23fce983dd
Georgia      |gsolal8           |Female  |3    |9.8   |76a05530e5aff637b4e771fc20986c2fb343fbfdbb92b91a24150eb8d015da25
Justinn      |jwinks5t          |Female  |3    |9.81  |266a30d3620b47af3a109cc08ff17877dee35dc98153e4d08904782d979602ef
Harwilll     |hfolliott10       |Male    |3    |9.81  |326b5332ede91010f2cd3598faa676826cea105d0c6c99e77b70baf7512f1899
Max          |mgeorgescugh      |Male    |3    |9.82  |bc1e53e907c96e1678ec061814e15673829c5d41b205554859d8e3ff6e852b45
Laurens      |lzecchiniic4      |Male    |3    |9.82  |07a3fb89cee45e9f05eec313e9322bdc1b34f26c1a55b6a347e3bd10ae3d3883
Valma        |vsimenonmn        |Female  |3    |9.84  |0da6198cddae6be2e02a891e78cdc7c961a67d465751ee6ac15e81e4ded42098
Blythe       |bdenisovichg0     |Female  |3    |9.88  |8891852209730978fd0136ccff2c38531fd2dec17fb66c7b5b8b0b50a8939b9b
Damaris      |dpaige35          |Female  |3    |9.88  |02d82655f9c0fe02f35220300bdb9359a5f20256136f0e9dd89ea84f676696ef
Neille       |ncutbirthep       |Female  |3    |9.9   |d03d2cd555fb6aa6dfaf7e655ee84ebf9c910b17bd359ea86fdf05751b55f6c6
Devlen       |dstillert88       |Male    |3    |9.91  |692de6b3b91569949e13a95d010f9261780eb26df2960a46c008121833fc61a8
Alfons       |aconochieob       |Male    |3    |9.92  |0e614f7e8f193b14d2c96a6d3315e17f3bd0c1c4e95f4a949932e30e31b917ab
Witty        |wnelthroprh       |Male    |3    |9.92  |3ad4bfdb297123710464f10714027926e969933d4959e55cf51b99046cecc855
Dame         |dbroady1n         |Male    |3    |9.92  |a0bef609f83ff73f688e309121f6f0ceb811d5025866b7751f691e5455e36ba2
Sarita       |scraddye5         |Female  |3    |9.93  |a30c4cf0282ef0f906eb15b445647bbd03fd58abecd6d294db2f9ce02f13785f
Matthiew     |mhearnamankq      |Male    |3    |9.93  |d4beb99c33040eeb708ace3c592bf9fb4ae17be521f96a932f42cbad7defb89c
Chaddy       |cracer9           |Male    |3    |9.94  |778f244dffbc69a02931b92a247ddc99f0a7744a4f4dbea5c9237e0d9f8f2b16
Katy         |khazeldenejr      |Female  |3    |9.95  |51580513d9f75c813abd7832e21e4a19ee5eb51d48307afb16bb4ad16cc10498
Whit         |wfumagalloa       |Male    |3    |9.95  |392db99509e858f46d92b1721c595514fc534bcf79c17ff393bd10cdf4841c99
Gayla        |gdarwent3q        |Female  |3    |9.96  |619f48a67c72afdc8bff67f5701ec560691b639eea48f53cf6e3d6ddac34ef1c
John         |jbaselio4q        |Male    |3    |9.98  |a1109748676337a8efbe337c090d6a8d9d84b3082673514cdd52f0a6da01b93a
Marti        |mwhildiu          |Female  |3    |10    |d3f93ab1ecbf31963e44e3fa8c63bbda833e6e8ac8fa3e31ed2485d8edec5708
Caty         |craysdalegg       |Female  |4    |7.01  |43fa0fe7d08077dc64caa5c0bedc95c90545f97b828cb37ddb404f84212d8ef1
Merv         |mamericikn        |Male    |4    |7.01  |3afc842d4d7cf66ce016b04b8703e5db88ca676b40293277a48a6612a8ff5bc1
Heindrick    |hstrobandqc       |Male    |4    |7.01  |e73a6c7383e6e190067a31090fbbfe682d187d09ecff55df87c3cecac05afdc6
Amos         |aplunket7e        |Male    |4    |7.01  |721f99433910a92967a7cf39a3b587cf565f66511b52134a97be538b93e882fa
Lewiss       |lkillickho        |Male    |4    |7.04  |cc1272de248383be0269d9325759c9c7a927a2fb95b9b2ea47384f0c1265651b
Benjamin     |bklimkovkh        |Male    |4    |7.09  |5c51f9c240556b3a1263f2465af41dbf94219f2f6e68e4660bd9b7f42faf4ae5
Darwin       |dbartosiakf6      |Male    |4    |7.11  |7e5d749c99d6267a88f9c4e2a7e56168906f94a1189fe0933f1adc1b2d87ca63
Sidoney      |sstruttny         |Female  |4    |7.11  |6e6e39f25ada271cbab31f9e908339027ac502d8f0b8081b003840083aa24d9d
Zena         |zleverton40       |Female  |4    |7.13  |206d5e182a375261a5b8bee40b8088cf25dc41bace8fe3ebc53f8da5395644bd
Beauregard   |bduhig97          |Male    |4    |7.14  |047729a413cbef4a69d63e1c4151bc54bf57297f423c19e814d587f8e7e5c32d
Krishnah     |kgiovani2x        |Male    |4    |7.14  |a3041e0bfcb7809fea7f51368941bb7f0a9a2b54c1182f98ba0c05c1983d8485
Corey        |ccallcottfa       |Female  |4    |7.15  |65f805d54b4398564fef63de5938a5dfb97246b52eadd42c8c7723b568a0e8c2
Gretal       |gbastablec9       |Female  |4    |7.15  |4afa5b8d7bd0a0338a405c0ed7872f3eec944b2265d99ea3a2f08e5e8cefca09
Hildy        |hatkinne          |Female  |4    |7.16  |32ab4ba66e1c1eb16420d23dd872110e50d7f9a3775f6c4af8c07e9422e56484
Robina       |rashnesspi        |Female  |4    |7.16  |6717f67fa1aae1c2fb2d80c923b0bfecdc888db9bfe1131dd752006d81a48da9
Maximo       |mcakeslx          |Male    |4    |7.2   |b81af9a7b62676940c56f9e8e6399a7334b819e81b9416ec6086ef0370dd58eb
Carla        |cdangelodn        |Female  |4    |7.21  |c7c9e5538be13461809893b6b0967bf2cd5ab77626cbd9944c05aa677897d07b
Cordelia     |coakebyb          |Female  |4    |7.21  |6a313db8c4f1573499398a5b47f770c41eaa61170f84b15aeaddc866665e473f
Shane        |snehlk5           |Male    |4    |7.22  |4e56671b77bc81ff795a35d4c9770ce3b301eff373bd809bab2c47e76995d28d
Bab          |bphilippec3       |Female  |4    |7.22  |9bdf2205a735433c53e651be7a519f597e4d762b4934a7a8e75e90ee30087570
Walsh        |wdelieukk         |Male    |4    |7.24  |d2ee1cc337e9ab1a4fac2783b063683f6160984eb09561cc17c234b4f864446e
Brewster     |bdunrigenr        |Male    |4    |7.28  |4902bee2ea5ea212c46a9eea6214d362ac9e523007a4eedaf9b015e3de74f6b9
Hobard       |hgodard8m         |Male    |4    |7.29  |6e17f3a7167b1313d60a55b1fab36b5d653a43bce6d1d37e3c42ecd283f04122
Mohammed     |mmulvenna3y       |Male    |4    |7.3   |135c8574ebedeb7e8b4dfc3124607a5cdb50c5d6792f69aa2ae8e260a09683f1
Ivar         |itrillqx          |Male    |4    |7.3   |cbb9c122d188f5f283ecd71fcc95e477be439757c0d9aa9cda633b199342c42e
Yule         |ycaswellri        |Male    |4    |7.3   |de21990ab4643df8caf68de1f7410b881bbeae6eb4866f69696568d836f03813
Raul         |rsiward90         |Male    |4    |7.33  |11de8b73af426931b9adaa0f68c09920f600b77ee1013a6827e59b41c8e9a28f
Casey        |canshelle0        |Female  |4    |7.34  |e63d933c07cc4fd36c5a9f122560bb7fad8b65cb880842dc82705aacc1917d55
Park         |pdukeshg          |Male    |4    |7.35  |1a5de788b48c2289be02075f1a4ea3b23877996f1b51ed480a12691b75c9ac42
Gibb         |gleveyq1          |Male    |4    |7.36  |154fea01429bb3c57c65fdfd4b4b2144a53e5680c6e197c3116920c4021b265a
Hannah       |holdnallqy        |Female  |4    |7.36  |44a264b3cae6db07bdb9a3b26f106f57f5d9bc3fb7f109bd134fe998eb736dd0
Melisenda    |mwingate5s        |Female  |4    |7.37  |f7fca2a02892fc8d9d46a75d97a4a3224396c95d1c6c213d4c5152b0aeaf4de2
Armando      |adelwaterhc       |Male    |4    |7.4   |a026e1f15caf572e745bfce2a529d80e833fc5d2b8f896eca7cd8b6ab9cf03c5
Euell        |edelislegm        |Male    |4    |7.41  |5e0fef4d773c3b9e09c1590b5170a3a6bde148d27d3d4d655c378cf52764fa25
Lacey        |liskowqk          |Female  |4    |7.41  |cff6a3504e0ed25dec9a8b586c65919ae00fe4626c773caa996370f9048e6700
Quincy       |qflacknoedu       |Male    |4    |7.43  |81892650864ec88dd69bb582e83e46deb3fbb0b90822af71b051f6442ff41b7c
Arman        |alythgoei1        |Male    |4    |7.44  |68cbc2c476f03a2a3bd169f0e34554986abb9b3efc40c6e95f460a974b2e43a8
Manon        |mmcintoshrf       |Female  |4    |7.44  |ce8b5e3e6145f9f7648828ce4367a37246c77cbc3e0a705d45f16a8fcc8f8d47
Eugine       |etinkler1a        |Female  |4    |7.44  |62416bc4a2b2c418f0b14535b6f4f4bd3012fc72bd6948df3fea9c33b3c02e2a
Ricky        |rcrowth6l         |Male    |4    |7.46  |197ffcc405152bc43ec8ab7cba88e1448b98c1085365a7ac270c362893a3da51
Veronica     |vweiserhs         |Female  |4    |7.47  |8b681eb98cbf237125fb091e8b6e3521def792a8a8dd7936bf492fbc6d6fe065
Brock        |bfabbr6           |Male    |4    |7.49  |e5c24891aa08fd3e204bd6403138720ab506bf3ca2b7c300f53de72803278c93
Sandy        |sdimond45         |Male    |4    |7.49  |9e9bbed1512a9b68c191f21e779b098e6b12c7cdf16b964308a2f104362ce202
Langsdon     |lmacdermandj3     |Male    |4    |7.53  |ee945d7e497fe9cea82665225c486041497f2dec4c0c7d02ff1eea9b5cba54de
Marci        |mgeanefz          |Female  |4    |7.55  |ef07e33b8d5b731778276bbc3349eececb48d3ead257725908c46b8fe41b6603
Ariella      |agowling23        |Female  |4    |7.55  |f71a9e658a176bbbd03e6bef7a2988dbceb62c20f155c7bdbd6bb0536abf494c
Flin         |ffillaryf         |Male    |4    |7.56  |eb6b558208cd3754c26267c7d5913e1b2e52677a13d8ad474723f66284640248
Daphne       |dgorstqp          |Female  |4    |7.56  |ff726bcb4a582a849eacb5d1979b16c6a8f4cbf50f6ae40b82e0ea5dba731594
Georgi       |gream5c           |Male    |4    |7.56  |984d23824a0f90a196b3dc6e069c6b3c993e04d1fb6ff281424d7bcd896a3b39
Min          |mwatford2a        |Female  |4    |7.56  |68579a9d0d8fe474332da042f770d361147251e47d177be71a138257a489b7d9
Julie        |jpawnsfordei      |Female  |4    |7.61  |61e0a3f1f19b3cd6b800af010ee65c7319db2e9d304baf28cfc99389da107e13
Ellary       |egauvain8y        |Male    |4    |7.63  |a18f5773c9b283541a92774dd6c5dd6ed058862e36e6a342ae2b2d3518882658
Essy         |etrigwelloq       |Female  |4    |7.63  |c20e4fd22b117fe19091eccd3285083beeb1cad9ebcd4b5f844de2bdffaf84d1
Ninnette     |nbarbischhk       |Female  |4    |7.64  |45f8e103e94e3db72f74bcf7a5b090b311ed5e3642f1fb4252e0b67b2a132f97
Abe          |ahalidayn4        |Male    |4    |7.64  |18fb80d48ecb0335753bfde942ad61ba1e08995578361a257aa81260906014bd
Stewart      |shafner8z         |Male    |4    |7.69  |ccd3027ef5eb0eef029565717076c31cc7459f80cc5247b695b5adafebe9ce8a
Meredith     |mgosnaynf         |Male    |4    |7.7   |43960f9e5175170426ea9ca8606daafffd5c7004a1c7c277577f532efe34de72
Alikee       |ahales9q          |Female  |4    |7.7   |3ddcba74eaca8d468d4980837110f27516691d24c18c4adb34e0db5667ce1715
Allayne      |aginnallyj6       |Male    |4    |7.71  |cf2160d889b4d85d42f396ae65c42e9f8d7b2a4b341f793c1205bd0c5fc0ae0f
Brigida      |bfrankowskik1     |Female  |4    |7.71  |60f0acf4f916033ed664c90046718328012974b2b62383882934fb3a148d1213
Silvie       |sfarnya1          |Female  |4    |7.71  |29ba59e1338089360b4897bd6728a16ac169c3fbb0f6f7e5f3626938a58e39dd
Vita         |vbotham7p         |Female  |4    |7.71  |13ba6c5d18903149d9a90d98188700b8d0da0f811ec19c119b34bf2434daf9ea
Janek        |jocuddie1x        |Male    |4    |7.72  |e5476d991ef0fc88434f6b7491111e7686883d362997d447ff5663a7b7acb913
Reg          |riacovoy          |Male    |4    |7.73  |6ca6db16a58941fd8d42e7da0c0299b08b7bc8f8167bbfa7d5fce2e01c441e57
Madalyn      |mdeanesy5e        |Female  |4    |7.73  |62eaf97ce24d1bb4351913b93f4c206009ce7945c63d4f9a7662a2b4a64f063c
Mirella      |mtrowle3l         |Female  |4    |7.74  |c543820a63cd040baa3a99b29e4ea75633405efc02267b1e8fd27b0449eae12d
Garrek       |gdoonican1s       |Male    |4    |7.75  |bce39061158ed111b399861bc3355f912ab3cf994d84380413df681d2ead40c1
Farrell      |fizakqs           |Male    |4    |7.76  |e91519b7c4e46480abe8b8be7ff4304c31990fbd7912693216ff7e376e592dea
Murial       |mpattersdf        |Female  |4    |7.76  |1382514c09a179b60ff7b6110d8ccb7bdc5f36d0c68c440c24f94ad4d5f4f493
Timmie       |tceaplenr0        |Male    |4    |7.77  |a6b11aff1dec347b139a2996215f3ddc4ac317e13fa42b538e0ef2d557807ef8
Dru          |doneill17         |Female  |4    |7.77  |c427d7cab26bd4107ca08757c4c2c5d7b668256521e58b5cfed70676ec2430ed
Morton       |mricson3c         |Male    |4    |7.78  |d45895fceceb19746f1a662e846c2e08af947ed4db2dccaded93c6c4edba2ab2
Lyda         |lcallarga         |Female  |4    |7.8   |b06a33d536ff5a217c85fb49b0d9d218cb48a1664269a726e786cc1c351d54aa
Winn         |wyurlovl6         |Male    |4    |7.8   |7f76af8ccf34bc97fee2a161a4a9fa530c8418b31eea93d35191981d79607901
